gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,3,911,693,1,0
1,0,1,1,1,2,0,0,2,2,2,0,2,1,1,0,822,5523,1,5
0,0,0,0,1,2,1,0,2,2,0,2,2,2,1,2,1366,5274,1,3
0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,2,1055,5902,0,5
0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,1183,4671,0,3
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1343,6072,1,5
0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,451,3560,0,2
0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,1009,5924,0,5
0,0,1,1,1,2,0,2,2,2,0,0,0,0,1,0,667,5146,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,39,2958,0,5
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,34,2253,0,3
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,754,324,0,0
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1100,743,1,0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,18,2925,0,5
0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,304,2456,0,1
0,1,1,0,1,0,1,2,2,2,0,0,2,1,0,0,1226,6010,0,5
1,0,1,1,1,2,0,2,0,2,2,0,0,2,1,1,590,3910,0,3
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,297,1940,0,1
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1075,1752,0,0
1,0,1,1,1,2,1,0,2,2,0,0,0,0,1,0,990,1325,1,0
0,1,0,0,0,1,0,2,0,0,0,2,0,0,1,2,263,2214,1,1
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,904,2220,1,0
0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,2,440,2289,0,1
1,0,1,0,1,2,1,0,2,0,2,2,2,2,1,2,1379,6140,0,5
1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,157,2145,1,2
1,0,1,1,1,2,1,2,0,0,0,2,2,1,0,2,1228,4902,0,3
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,33,418,0,0
0,0,0,0,1,0,1,0,2,0,2,2,2,2,1,0,1257,4872,0,3
1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,382,4279,0,4
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,40,2387,0,3
1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,824,3019,0,1
1,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,1216,1589,1,0
1,0,1,0,1,0,0,2,0,0,0,0,2,0,1,0,541,3078,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,12,6,0,0
1,0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,1254,6188,0,5
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1509,6474,0,6
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,41,1957,0,2
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1007,785,1,0
1,0,0,1,0,1,0,2,0,0,2,0,0,2,0,3,204,2194,0,2
0,0,1,1,1,2,1,0,2,2,2,0,2,1,1,1,1275,5655,0,4
1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,1209,4715,0,3
0,0,0,0,1,2,0,0,2,2,2,2,2,1,0,1,996,4722,0,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,99,64,0,0
0,0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1373,4099,1,2
0,0,0,0,1,2,0,2,2,2,2,2,2,2,0,2,1085,5529,0,5
1,0,0,0,1,2,1,0,0,2,2,0,0,1,0,2,1029,3081,0,1
0,0,1,0,1,0,1,0,2,2,2,0,0,1,1,0,1018,4543,0,3
1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,389,198,1,0
1,1,1,1,0,1,0,2,2,2,2,2,2,2,1,0,623,5252,0,6
1,0,0,0,1,2,1,0,2,0,0,0,2,0,1,1,1109,461,1,0
1,0,0,0,1,2,1,0,2,2,0,2,2,2,1,0,1432,5435,0,4
1,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,28,879,1,0
0,1,1,0,1,2,1,0,2,2,0,0,0,0,1,2,1003,5332,1,4
0,0,0,0,0,1,0,2,2,2,2,0,2,1,1,2,453,3956,0,3
1,0,0,0,1,2,1,0,0,2,0,0,2,0,1,3,1100,4933,0,3
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,285,129,0,0
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,1199,4113,0,2
1,1,1,0,1,2,0,0,2,2,2,2,2,0,1,0,990,3929,0,2
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,291,449,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27,1308,0,1
0,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1188,4858,0,3
0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,1,1093,5820,0,5
1,1,1,0,1,2,1,2,0,2,2,2,2,0,1,0,1466,4738,0,2
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,785,4070,1,2
1,1,0,0,0,1,0,0,0,2,2,2,2,0,1,2,450,3537,0,2
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,30,1413,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,24,1838,0,2
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,30,964,0,0
1,0,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1269,6205,1,5
0,0,1,0,1,0,0,2,0,0,2,0,0,1,0,0,476,4810,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,23,1431,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,25,3173,0,6
1,0,1,1,1,2,1,2,0,2,0,2,0,1,1,0,1195,5753,0,5
1,1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,1166,4266,0,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,27,20,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,21,14,1,0
1,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,926,950,1,0
0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0,81,2566,0,3
0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,805,3811,0,2
1,0,0,0,1,2,1,0,2,2,2,0,0,0,1,2,1041,5130,0,4
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,727,4660,0,4
0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,772,2757,0,1
1,0,1,0,1,2,1,0,2,2,2,0,2,2,1,0,1255,6156,0,5
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,88,2503,0,3
0,0,1,1,1,0,1,0,2,0,0,0,2,0,0,2,960,3576,1,1
0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,812,349,1,0
0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,3,78,607,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,711,1628,0,0
1,0,0,1,1,2,1,0,2,2,2,0,2,1,0,1,1291,4248,0,2
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,106,2634,0,3
0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,255,1490,0,0
0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,409,4252,0,4
1,1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,1376,5552,0,4
0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,2,1013,2245,0,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,818,3060,0,1
0,0,1,0,1,2,0,2,0,0,2,0,0,1,0,0,510,4883,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,17,2736,1,5
0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,631,5280,0,6
1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,427,576,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,313,1634,1,1
1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,2,24,2305,0,3
0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,294,2739,0,2
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,46,2008,0,3
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1529,6517,0,6
1,0,1,0,1,2,1,0,0,0,2,0,2,0,1,0,1089,4448,0,2
1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,459,223,0,0
0,0,1,1,1,2,1,2,0,2,2,2,2,0,1,2,1512,3614,0,1
0,1,0,0,1,2,1,2,0,0,0,2,2,0,0,1,1310,5438,0,4
0,0,1,0,1,2,1,2,2,2,2,2,2,1,1,3,1538,5859,0,4
0,0,0,1,1,2,0,2,0,0,0,0,2,0,0,2,623,2714,0,1
0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,907,4314,0,3
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1392,5995,1,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,705,287,1,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,93,2876,0,4
1,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,1182,2068,0,0
1,0,1,1,1,0,1,2,2,0,2,2,2,2,0,0,1384,6365,0,6
0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,86,3358,0,5
0,1,0,0,1,0,0,2,0,2,2,0,2,0,1,3,709,3261,0,1
1,0,1,0,0,1,0,0,2,2,2,2,2,0,1,0,546,4681,0,5
0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,920,3873,1,2
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,80,3099,0,5
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1357,4050,0,2
1,0,1,1,1,0,1,0,2,2,2,2,0,1,0,0,1146,4220,0,2
0,0,1,1,1,0,0,0,2,2,2,2,2,2,0,0,915,3969,0,2
1,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,29,104,0,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,808,348,0,0
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,22,513,0,0
0,0,1,0,1,0,0,0,2,0,0,2,2,0,1,0,703,3327,0,2
1,0,1,1,1,2,1,0,0,2,0,2,2,0,0,2,1303,1347,1,0
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1276,1922,1,0
1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1557,6509,0,6
1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,3,243,4235,0,5
1,1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,1320,6046,0,5
1,0,1,1,1,2,1,0,2,0,0,2,0,1,1,2,1086,6064,0,6
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,27,2264,0,3
0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,477,2026,1,1
0,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,42,1222,0,1
1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,458,222,1,0
1,0,1,0,1,0,0,0,0,2,0,2,2,0,1,3,715,1731,0,0
1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,3,430,2943,0,2
0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,800,344,1,0
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,904,3595,1,2
1,1,1,1,1,0,0,0,2,0,2,2,2,0,1,2,827,4207,0,2
0,0,1,1,1,0,0,2,2,2,2,2,0,0,1,2,820,1715,0,0
1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1209,1503,1,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,694,2453,1,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,22,923,0,0
0,0,1,0,0,1,0,2,0,2,0,0,2,0,1,0,311,3809,1,4
0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,928,3385,0,1
0,0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,1440,6452,0,6
0,0,1,1,1,0,1,0,2,0,0,2,0,0,1,2,965,1939,1,0
1,0,1,1,1,2,1,0,0,0,0,0,2,2,1,1,984,5891,0,6
0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1283,3093,0,1
1,0,0,0,1,2,0,0,2,2,2,2,2,2,1,0,1064,5918,0,6
1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,793,339,1,0
1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,0,1370,6070,0,5
0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,523,560,0,0
0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,794,629,1,0
1,1,1,0,1,2,0,0,2,0,0,0,2,1,0,0,608,4842,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,37,30,0,0
1,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,280,2312,1,1
1,0,1,0,1,0,0,2,2,0,2,0,0,0,0,3,560,3513,0,2
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,25,3065,0,5
0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,124,604,1,0
0,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,1274,2821,1,1
1,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,1561,4839,0,2
0,1,1,0,1,2,1,2,0,0,0,0,0,2,1,1,913,5685,0,5
0,0,1,1,1,2,0,2,0,0,0,0,2,1,0,0,631,5172,0,5
0,0,1,1,1,0,1,2,0,2,2,0,0,0,1,0,975,5068,0,4
1,0,0,1,1,2,0,2,2,2,2,2,0,2,1,1,888,5606,0,5
0,1,0,0,1,2,1,0,2,2,0,0,2,0,1,2,1169,3508,1,1
1,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,859,2229,0,0
1,0,1,0,1,0,1,0,0,0,2,2,2,0,1,2,1171,741,1,0
0,0,1,1,1,2,1,0,0,0,2,0,0,0,1,2,909,1609,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,26,19,0,0
1,1,1,1,1,0,1,2,0,2,2,0,2,1,0,1,1173,3550,0,1
1,0,0,0,1,2,1,2,0,2,0,2,2,0,1,2,1403,5951,0,5
0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,793,1236,1,0
0,0,0,0,1,2,1,0,2,0,2,2,2,0,1,0,1383,5795,0,4
1,0,0,0,1,2,1,2,2,2,2,0,0,0,1,1,1187,4262,0,2
1,0,0,0,1,2,1,0,0,2,2,2,2,0,0,0,1370,4965,1,3
0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,3,444,3262,0,2
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,715,1148,0,0
0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,810,3655,1,2
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,30,1046,0,1
1,0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,1382,6195,0,5
1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2,408,3139,0,2
1,0,1,1,1,2,1,0,0,0,0,0,2,0,0,0,1004,5244,0,4
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,818,3481,1,1
1,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1281,4626,1,2
1,0,0,0,1,0,1,2,0,2,0,2,0,1,0,2,1117,5256,0,4
1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1553,6508,0,6
1,0,1,1,1,2,1,0,2,0,2,2,0,1,1,1,1181,5567,0,4
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,21,1949,0,2
0,1,0,0,1,2,1,0,2,2,2,2,0,2,1,0,1278,5701,0,4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,51,1586,0,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,30,3007,0,5
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,898,765,0,0
1,1,1,1,1,2,1,0,0,2,2,2,2,1,1,1,1416,6308,0,5
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,994,428,1,0
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,1083,2492,0,1
0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,930,5415,0,5
0,0,1,1,1,0,0,2,2,2,0,0,0,1,1,3,513,3677,0,2
0,0,1,0,1,0,1,0,2,0,0,2,2,1,1,1,1200,6119,0,5
0,0,1,1,1,0,0,0,2,2,2,2,2,2,1,0,911,5376,0,5
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,1515,6489,0,6
0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,522,1798,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0,0
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,1015,2201,1,0
1,0,0,0,0,1,0,2,0,0,2,2,0,0,1,1,316,1789,1,1
1,0,1,1,1,0,1,0,0,0,0,0,2,1,1,0,878,4149,0,2
1,0,1,1,1,0,1,0,2,0,0,2,0,0,1,3,1020,4515,1,3
0,0,0,0,1,2,1,0,2,0,2,2,2,1,1,0,1375,6120,0,5
1,1,1,0,1,2,1,2,2,2,0,2,0,1,1,0,1316,5511,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,24,1170,0,1
1,0,1,1,1,2,1,2,2,2,0,2,2,2,1,0,1474,6443,0,6
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,1551,6486,0,6
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,16,2698,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,104,1627,0,1
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,906,4115,1,2
0,0,1,1,1,2,0,2,0,2,0,0,2,1,1,0,689,4788,0,4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,27,20,0,0
1,0,0,0,1,0,0,2,2,0,2,2,0,1,0,3,726,4186,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,718,2069,0,0
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,362,180,0,0
1,0,1,0,1,2,1,0,2,0,2,2,2,1,1,2,1418,5852,0,4
1,0,1,0,1,2,2,1,1,1,1,1,1,0,1,3,65,445,0,0
1,0,1,1,1,0,0,2,0,0,0,2,2,0,0,1,708,1630,0,0
1,0,1,1,1,2,1,0,0,2,0,2,2,2,1,1,1270,5773,0,4
1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,613,1484,0,0
1,0,1,1,1,0,0,2,0,2,2,0,2,2,1,1,731,5388,0,5
1,0,1,1,1,0,1,2,0,0,2,2,2,1,0,2,1316,3383,0,1
1,0,1,0,1,2,0,2,2,0,2,2,0,2,0,1,776,5547,0,5
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1285,4649,1,2
0,0,0,0,0,1,0,0,2,2,2,0,0,1,1,1,250,1439,0,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,14,2624,0,5
1,1,0,0,1,2,0,0,2,0,2,0,0,2,0,0,534,4211,0,3
0,0,0,0,1,0,0,0,0,2,2,0,2,1,0,1,625,1969,0,0
1,0,1,0,1,2,1,0,2,0,0,2,2,1,0,1,1286,5661,1,4
0,1,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1484,4476,0,2
1,0,1,0,1,0,0,2,2,0,2,2,2,2,1,3,920,5264,0,5
1,0,1,1,1,2,1,2,0,2,0,2,0,1,0,0,1242,4401,0,2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,724,1790,0,0
1,1,1,0,1,2,1,2,2,0,0,0,2,0,1,2,1178,4560,0,2
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,22,109,0,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,9,948,1,1
0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,812,349,1,0
0,1,0,0,1,2,1,0,0,2,0,2,0,0,1,2,1076,1263,1,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,9,3,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,29,257,0,0
0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1008,435,1,0
1,0,0,0,1,0,0,2,2,0,0,2,0,2,1,1,595,4546,0,4
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,31,430,0,0
1,0,1,0,1,2,1,2,2,2,0,0,2,2,1,2,1263,6319,0,6
1,0,1,1,1,2,0,2,2,2,2,2,2,2,0,2,1100,6087,0,5
1,0,1,0,1,2,1,2,0,2,2,2,2,2,1,1,1501,6465,0,6
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,2,90,2726,0,3
1,0,1,1,1,2,0,2,2,2,0,2,2,2,0,1,964,5572,0,5
1,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1,980,4016,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,317,156,0,0
0,0,0,0,1,2,0,2,0,2,2,0,0,0,1,3,575,1998,1,1
1,0,0,0,0,1,0,2,2,2,2,2,0,2,0,3,455,2331,0,1
1,0,0,0,1,2,0,0,0,0,2,0,2,0,0,3,638,960,0,0
1,0,1,0,1,2,1,0,2,0,0,0,2,1,1,1,1099,5198,0,4
1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,1,37,3090,0,5
1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,797,2718,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,28,169,0,0
0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,0,791,5316,0,5
1,0,0,0,1,2,1,0,2,2,2,2,2,2,0,2,1443,5348,0,3
0,0,0,0,1,2,1,2,0,2,2,2,2,1,1,0,1459,4692,0,2
1,0,1,0,1,2,0,2,0,2,2,2,2,2,0,1,1027,5877,0,6
1,0,1,1,1,0,0,2,0,2,2,2,2,2,0,1,919,4402,0,3
1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,339,3961,0,4
1,0,1,1,1,2,1,2,2,2,2,2,2,2,0,0,1536,6494,0,6
0,1,1,0,1,2,1,2,0,2,0,2,2,0,0,0,1379,6133,1,5
1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,2,144,999,1,0
0,0,1,1,1,0,0,2,2,2,2,0,0,0,0,3,627,1903,1,0
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,40,3000,0,5
0,1,0,0,1,2,1,2,2,2,0,2,2,1,1,1,1464,5318,0,3
1,0,0,0,1,2,0,0,0,2,2,0,2,2,0,0,704,4587,0,4
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,353,1847,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,97,804,0,0
0,1,0,0,1,2,1,0,0,2,2,2,2,1,1,1,1332,6190,0,5
0,0,0,0,1,2,1,2,2,0,2,0,0,0,1,0,1044,5335,0,4
0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,870,1647,0,0
1,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,182,1300,0,0
0,0,0,0,1,2,1,2,2,2,0,0,0,1,1,2,1132,5729,0,5
1,0,1,1,1,0,1,0,0,2,0,2,0,1,1,2,995,4554,0,3
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,23,1393,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,29,622,1,0
0,0,1,0,1,0,1,0,0,0,2,2,2,0,1,2,1190,3983,0,2
1,0,1,0,1,2,1,0,2,2,0,0,0,0,0,2,979,3685,0,1
0,1,1,0,1,2,1,0,2,2,0,2,2,1,0,1,1366,6138,0,5
0,1,0,0,1,2,1,0,2,2,2,2,2,2,0,2,1498,6439,0,6
1,1,1,0,1,2,1,0,2,0,0,0,2,0,0,1,1093,5175,1,4
1,1,1,1,1,2,1,0,2,2,2,2,2,0,1,0,1482,5233,1,3
0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,458,4040,0,3
1,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1089,6053,0,6
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,36,771,0,0
0,0,0,0,0,1,0,2,0,0,2,2,2,1,1,0,449,3879,0,3
0,0,1,1,1,2,1,0,2,2,0,2,2,0,1,2,1384,6194,1,5
1,0,0,0,1,0,1,0,0,2,2,2,2,2,0,0,1269,4421,0,2
0,0,1,0,1,2,0,2,2,2,2,0,0,2,0,1,732,5355,0,5
1,1,1,1,1,2,1,2,0,2,0,2,2,1,1,0,1365,5748,1,4
1,0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,999,2237,1,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,100,3335,0,5
0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,481,4057,1,3
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1083,452,1,0
0,1,0,0,1,0,1,0,2,2,0,0,2,1,1,0,1089,5044,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2,97,1367,0,1
1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1178,3628,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,319,158,1,0
1,0,1,1,1,2,0,0,0,2,2,2,0,1,1,2,707,4601,0,4
0,1,0,0,1,2,1,0,2,0,0,0,2,0,0,2,1082,717,1,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,714,3448,0,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,705,910,1,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,798,343,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,31,1887,0,2
0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,88,1555,0,1
0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,22,728,1,0
1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,1,1189,2255,0,0
1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,1069,5893,0,5
1,0,1,0,1,0,0,2,2,2,0,2,2,1,0,0,875,4687,0,3
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,26,99,1,0
1,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,36,1970,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,77,494,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,310,1450,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30,23,0,0
1,0,1,1,1,2,0,2,2,0,0,0,2,2,1,3,705,5125,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19,2715,0,4
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,801,967,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,707,652,1,0
1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,148,3156,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,318,818,1,0
0,0,1,0,0,1,0,0,2,2,2,2,2,2,0,0,506,4916,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0,26,2527,0,4
