gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group
1,0,1,0,1,2,1,0,0,2,2,2,0,2,0,3,1173,4610,3
0,0,0,0,1,0,0,2,0,2,2,0,0,1,0,1,507,4380,4
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,396,977,0
0,0,0,0,1,2,1,2,2,0,0,0,2,0,1,2,1190,3515,1
0,0,0,0,1,0,1,0,0,2,2,0,2,2,1,0,1086,5056,4
1,1,1,0,0,1,0,0,2,2,0,2,2,0,1,0,417,4764,5
1,0,1,0,1,2,1,0,0,2,2,2,2,1,1,2,1436,5189,3
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,24,1601,2
1,0,1,0,1,2,1,0,0,0,2,2,0,0,1,1,1122,4494,2
0,0,0,0,1,0,0,2,0,0,2,0,2,2,1,3,629,4807,5
1,1,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1082,1564,0
1,0,1,1,1,2,1,0,0,2,2,2,2,0,1,0,1419,5449,3
0,0,0,0,1,1,1,0,2,2,0,0,0,0,1,2,980,2548,1
0,0,1,0,1,0,0,0,2,0,0,1,1,0,1,0,737,3186,1
1,0,1,0,0,1,0,0,1,1,2,1,1,1,1,2,549,4471,4
1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,72,927,0
0,0,0,0,1,0,1,0,2,2,0,2,2,0,1,2,1304,3159,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,32,25,0
0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,3,364,947,0
0,1,0,0,1,2,1,0,1,0,0,1,0,0,1,1,1075,5110,4
0,1,0,0,1,0,0,2,2,0,2,2,0,2,1,1,718,5136,5
0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,3,1200,492,0
1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,157,79,0
0,0,1,0,1,2,0,2,2,2,0,0,2,1,0,0,788,4798,4
0,0,0,0,1,2,1,1,0,2,1,2,2,1,1,1,1477,6170,5
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20,1836,3
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,91,3330,5
0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,366,3802,3
0,1,1,0,1,0,1,0,2,2,0,2,2,0,1,2,1251,4066,2
0,0,0,1,1,0,1,2,2,2,0,2,2,0,1,0,1381,4734,2
1,0,1,0,1,2,1,2,0,0,2,2,0,0,0,1,1205,3878,1
0,0,0,0,1,0,1,0,2,0,2,2,2,2,1,0,1257,4872,3
1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,30,480,0
0,0,1,0,1,0,0,2,0,2,2,2,2,0,0,0,924,1763,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,104,1575,1
1,0,0,0,1,2,1,0,0,2,0,1,2,0,1,1,1233,5362,4
1,0,0,0,1,2,0,2,2,2,2,0,2,2,0,0,911,5702,5
0,0,1,1,1,2,0,0,2,2,2,2,2,2,0,0,1000,5629,5
1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,915,402,0
1,0,1,1,1,2,1,0,2,0,0,2,2,2,0,0,1247,6158,5
0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,3,464,1606,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,12,2729,5
0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,522,1798,0
1,0,0,0,1,0,0,2,2,0,0,2,0,2,1,0,633,4641,4
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,6,2263,3
0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,2,249,3392,3
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,36,1984,2
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,23,2844,5
1,1,1,0,1,2,1,2,0,2,0,2,0,0,1,2,1216,3057,1
0,0,1,0,1,2,1,2,0,2,0,2,2,1,0,0,1389,5015,3
1,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,63,761,0
1,0,0,0,1,1,1,0,0,0,0,2,0,0,1,2,988,424,0
0,0,0,0,1,1,1,1,0,0,0,2,2,0,1,0,1295,3943,1
0,1,1,0,0,1,0,0,2,0,0,2,2,2,1,1,365,4296,5
1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,719,4084,3
0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,986,1044,0
0,1,1,1,1,2,0,2,0,2,2,2,0,1,0,2,831,4982,4
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,90,3397,5
0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,1,1155,3311,1
1,0,0,0,1,2,1,2,2,0,0,2,2,0,1,2,1402,4919,3
0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,3,892,1802,0
1,1,0,0,1,2,1,0,0,2,2,2,2,1,0,2,1320,6095,5
0,0,1,0,1,1,1,0,1,2,0,0,2,0,1,2,1169,4470,2
0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,0,791,5316,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,724,306,0
0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,406,2801,2
1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,40,3075,5
0,0,1,0,0,1,0,2,0,2,2,2,2,2,0,0,533,3723,2
1,0,1,0,0,1,0,0,2,2,0,2,2,2,0,0,444,3979,3
1,0,1,1,0,1,0,2,0,2,0,2,0,1,0,1,294,2129,1
0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,2,977,1629,0
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,381,677,0
0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,611,4219,3
0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,3,184,994,0
0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,989,3549,1
1,0,1,1,1,0,1,0,2,0,2,2,2,0,1,2,1309,2316,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,458,3717,2
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,144,76,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,369,1054,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,49,2775,4
1,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,1275,506,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,699,3270,1
1,0,0,0,1,2,1,0,0,2,2,2,2,1,1,1,1367,6169,5
1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,3,806,1892,0
0,0,0,0,1,0,1,0,1,0,0,2,2,1,1,2,1183,5624,4
1,0,0,0,1,2,0,2,2,2,2,2,2,1,1,0,1104,4556,3
0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,870,1647,0
1,0,1,1,1,2,1,2,0,2,0,2,2,2,1,0,1385,6346,6
0,0,0,0,1,2,1,0,2,0,0,1,0,0,0,2,1083,1305,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,20,2793,5
0,0,0,0,1,2,0,2,2,0,0,0,0,2,0,0,537,5034,6
0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,127,142,0
1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,804,2525,1
1,0,1,0,1,2,1,0,0,0,2,0,2,0,1,0,1089,4448,2
0,0,1,1,1,2,1,0,0,2,0,2,2,1,0,0,1304,5527,4
0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,2,474,3669,3
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1378,6181,5
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1380,1694,0
1,0,0,0,1,0,1,0,2,2,0,2,2,0,0,1,1305,3524,1
1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,472,1238,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,32,2975,5
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,893,1341,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,431,212,0
0,0,1,1,1,2,0,2,0,2,2,2,0,2,0,3,822,5104,4
0,0,1,0,1,2,1,1,0,2,1,0,2,0,1,2,1264,4759,3
1,0,1,0,1,1,1,0,2,1,0,0,0,1,0,1,1043,5798,5
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,25,2015,3
0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,2,925,3799,2
1,1,0,0,1,0,1,0,0,2,0,2,2,0,1,1,1205,3501,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,80,50,0
1,0,1,0,1,2,0,2,0,2,2,2,2,1,0,2,981,4928,4
1,0,1,0,0,1,0,0,0,2,0,2,2,0,1,2,383,193,0
1,0,1,1,1,2,1,0,2,2,0,2,0,0,1,2,1147,4585,3
1,0,0,0,1,2,1,0,0,2,1,2,2,0,1,2,1356,4027,1
0,0,1,0,1,0,1,1,2,0,0,0,2,0,1,0,1098,5868,5
0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,1005,434,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,36,2355,3
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,2,46,3255,5
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,12,1629,2
0,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1271,2668,0
1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,394,921,0
1,0,1,0,1,2,0,0,0,2,2,2,2,1,1,3,885,4047,2
0,0,1,0,1,0,0,2,0,2,0,0,0,0,1,3,461,4725,5
1,0,1,1,1,0,0,0,0,2,0,2,0,0,1,0,535,1943,0
0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,190,92,0
0,0,1,1,0,1,0,2,2,0,2,2,0,1,1,0,401,3812,3
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,31,1088,1
0,0,0,0,1,0,1,0,0,2,2,0,2,0,1,2,1077,1579,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,797,342,0
0,0,1,1,1,2,1,0,1,0,0,2,2,0,0,2,1288,5371,4
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,32,2141,3
0,0,1,0,1,2,1,2,2,0,0,0,0,2,1,0,975,5860,6
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,801,2138,0
1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,778,1144,0
0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,2,1181,2283,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,17,746,0
0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,2,990,2765,1
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1194,2304,0
1,0,1,0,1,0,1,0,2,2,2,0,2,0,0,1,1170,5717,5
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,388,197,0
1,0,0,0,0,1,0,0,0,2,1,2,2,0,1,0,448,4317,4
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96,519,0
1,1,1,0,1,2,1,0,2,2,2,2,2,2,1,2,1523,5945,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,683,2442,1
0,0,0,0,1,2,1,1,1,0,0,0,2,0,1,2,1164,4987,3
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1182,2290,0
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,984,4843,4
0,0,0,0,0,1,0,2,2,0,2,0,0,2,0,3,227,3695,4
1,0,1,1,0,1,0,2,0,2,2,0,0,1,1,2,246,3238,3
0,0,0,0,1,0,1,0,0,2,2,2,0,1,1,1,1093,5756,5
0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,496,3886,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,698,282,0
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1297,5258,3
1,0,0,0,1,2,1,0,0,2,2,2,2,0,1,3,1355,4037,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,258,2720,1
1,0,1,0,1,2,0,2,2,2,2,0,0,2,1,0,673,5286,6
0,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,36,1317,1
0,0,1,1,1,2,1,0,2,2,0,0,2,0,1,2,1190,4653,3
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,25,1867,2
0,0,0,1,1,0,0,2,2,2,2,0,0,1,0,1,639,2477,1
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1318,2685,0
0,0,0,0,1,2,1,1,0,0,0,2,2,0,1,2,1287,3008,1
1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,2,794,1157,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,734,2326,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,311,152,0
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1008,752,0
1,1,0,0,1,0,0,0,0,2,2,2,2,1,1,2,767,4038,2
0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,2,1026,2889,1
1,0,1,0,1,2,1,0,2,2,0,0,0,0,1,0,962,4937,3
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,770,1958,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,117,894,0
1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,376,2466,1
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,801,967,0
0,0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,1282,5579,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,311,834,0
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1023,1335,0
1,0,0,0,1,2,1,2,0,0,0,2,2,0,1,0,1288,4313,2
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,883,381,0
1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,344,2569,1
0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,83,2766,4
0,0,1,1,1,2,0,2,2,2,2,1,1,2,0,0,1148,6029,5
0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,858,1154,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,818,353,0
1,0,0,0,1,2,0,2,2,2,2,0,2,1,1,1,871,5546,5
1,0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,204,4049,5
1,0,0,0,1,2,1,0,2,2,1,2,2,0,1,2,1507,3037,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20,2591,4
0,0,0,0,1,2,0,0,2,0,2,0,2,0,1,1,692,3015,1
0,0,1,1,1,2,1,0,2,2,0,2,0,0,1,0,1231,4608,3
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,73,3421,6
0,0,1,0,1,0,1,0,2,2,0,2,2,0,0,2,1303,2216,0
0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1110,3960,2
0,0,1,0,1,1,1,0,2,0,0,0,2,0,1,0,1084,5886,5
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20,582,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,796,1202,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,720,302,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,469,2300,1
0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0,81,2566,3
1,0,0,0,1,2,0,0,0,2,2,0,2,2,0,0,704,4587,4
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,82,2035,2
1,0,0,1,1,0,0,0,0,2,2,0,0,1,0,1,462,2251,1
0,1,1,0,1,2,1,2,2,2,0,2,2,0,1,1,1456,6266,5
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,29,1104,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,709,291,0
1,0,0,0,1,0,1,2,0,0,0,2,0,1,0,3,1021,5036,4
1,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,1559,6399,5
0,0,1,0,0,1,0,2,0,2,2,0,2,2,0,2,339,4444,5
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1514,6421,5
0,0,1,1,1,0,1,2,0,0,0,0,2,1,1,0,952,3936,2
1,0,1,0,1,2,0,2,0,2,2,2,2,2,0,1,1027,5877,6
0,1,1,0,1,0,1,2,2,2,2,2,0,2,1,2,1268,6253,5
1,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1066,6033,6
0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,3,890,386,0
1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,337,4096,4
0,0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,893,5722,5
1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,794,2582,1
1,0,1,0,1,2,1,2,2,0,2,2,2,2,1,1,1448,6422,6
0,0,1,1,1,0,1,0,2,2,0,2,0,0,1,0,1075,3892,2
1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,2,464,2273,1
1,1,0,0,1,0,1,2,0,0,0,0,2,0,1,2,1040,3351,1
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,44,37,0
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,432,213,0
1,0,1,1,1,2,1,0,0,0,0,0,2,2,1,1,984,5891,6
0,0,0,0,1,0,0,0,2,0,2,0,2,0,1,0,643,3396,2
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,99,1735,1
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1357,4050,2
0,0,0,0,1,2,0,0,2,1,1,0,1,0,1,0,827,5520,5
0,0,1,0,1,2,1,0,1,2,0,2,2,1,0,1,1359,6213,5
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,687,2347,1
1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,374,3138,2
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1081,975,0
0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,388,682,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,785,1208,0
1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,909,400,0
1,0,1,1,1,2,1,0,1,0,0,2,2,1,0,0,1253,6171,5
1,0,1,1,0,1,0,0,0,2,2,0,2,2,0,1,325,4003,4
1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,1,1180,3787,1
0,0,1,0,1,2,1,0,0,0,2,0,0,0,1,1,876,4432,3
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,304,431,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,895,1652,0
0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,19,528,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,26,2745,4
0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1277,3702,1
1,1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,924,1771,0
0,1,0,0,1,0,1,0,0,1,0,2,2,0,1,2,1152,3880,1
1,0,0,0,1,2,0,1,1,0,1,1,0,0,0,2,850,3343,1
1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3,540,1689,0
0,0,1,1,1,0,0,0,2,0,2,2,0,1,1,3,639,1783,0
1,0,1,1,1,2,0,2,2,2,2,2,0,2,1,0,884,5717,5
1,0,1,1,1,0,0,2,2,2,0,0,0,2,0,0,552,4737,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,318,157,0
1,0,1,1,1,2,1,2,0,0,0,2,2,0,1,1,1271,4477,2
1,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,878,3742,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,293,136,0
0,0,0,1,1,0,1,0,2,2,2,2,0,2,1,3,1197,5207,4
1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,1130,6076,6
1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,100,1172,1
0,0,1,0,1,0,2,1,1,1,1,1,1,2,1,2,30,1041,1
0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,95,3401,5
0,0,0,1,1,2,1,0,2,0,0,2,0,0,1,0,1062,4711,3
0,0,1,1,1,2,0,2,2,0,2,2,2,2,1,1,1000,4947,3
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1400,5113,3
1,0,1,0,1,2,1,2,2,2,0,2,2,0,0,2,1459,5884,4
1,0,1,1,0,1,0,0,2,2,2,2,0,2,0,3,380,4092,4
0,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0,1208,5100,3
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,926,1407,0
0,1,1,0,1,2,1,0,0,0,0,0,2,0,1,0,1003,3000,1
1,0,1,0,1,0,1,0,2,2,2,2,2,1,1,1,1325,6085,5
1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,841,1871,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,451,218,0
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,154,573,0
0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,647,3746,2
0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,761,3258,1
0,0,1,1,1,0,0,2,2,2,2,0,2,2,0,3,778,3933,2
0,1,0,0,1,2,1,2,2,2,2,2,2,2,1,1,1574,6514,6
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,10,4,0
1,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,355,2403,1
0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,2,1055,5902,5
0,0,0,0,1,0,1,0,1,0,0,2,2,0,1,2,1248,1624,0
0,0,0,1,1,2,1,0,2,0,0,2,0,0,0,3,1084,1306,0
0,1,1,0,1,2,1,0,2,2,0,2,0,0,1,2,1243,2560,1
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,914,1771,0
0,1,1,0,1,2,1,0,0,2,2,2,2,1,1,1,1393,6189,5
1,0,1,1,1,2,1,0,2,0,0,2,0,0,0,2,1038,4904,3
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,722,857,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,4,211,0
1,0,1,1,1,2,1,2,0,2,2,0,0,1,1,1,1117,4896,3
0,1,0,0,1,2,1,0,0,1,0,0,0,0,1,2,887,3801,2
1,0,0,0,0,1,0,0,0,2,2,2,2,2,0,1,425,4408,4
1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,445,216,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,211,2062,1
0,1,1,0,1,2,1,0,2,0,0,2,2,0,1,1,1312,5554,4
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,50,630,0
0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,397,3758,3
1,0,1,1,1,0,0,2,0,2,2,2,0,1,1,0,668,3260,1
1,0,1,0,1,2,1,0,0,2,2,2,2,2,1,0,1424,6176,5
0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,1171,4996,3
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,23,1416,1
1,0,1,1,1,2,0,2,0,2,2,0,0,2,1,1,590,3910,3
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,901,394,0
1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,0,1192,5566,4
1,0,0,0,1,0,1,0,2,0,0,0,2,0,0,2,980,954,0
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,50,43,0
0,0,0,0,1,1,1,0,1,0,1,0,2,0,1,1,1176,5449,4
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1386,5948,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,695,1878,0
1,0,0,0,1,2,0,2,2,2,2,2,2,2,0,3,1105,5963,5
1,0,1,1,1,0,0,2,0,2,2,0,2,2,1,1,731,5388,5
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,117,2831,4
0,0,1,0,1,2,1,2,2,0,0,0,2,2,1,1,1176,6178,6
1,1,1,0,1,0,1,0,2,2,2,0,2,2,1,1,1197,6105,5
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,98,504,0
0,0,1,1,1,0,0,2,0,2,2,2,0,1,1,0,729,5030,5
0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,728,662,0
1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,133,884,0
1,0,0,0,1,0,0,2,2,0,2,2,0,0,1,3,712,4829,4
1,0,1,1,0,1,0,2,0,2,2,2,2,2,0,0,532,4976,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,37,789,0
1,1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1498,6456,6
0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,0,104,3519,5
1,0,0,0,1,2,2,1,1,1,1,1,1,2,1,0,94,3440,5
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,26,2153,3
1,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1374,1120,0
0,1,0,0,1,2,0,1,2,0,1,1,1,0,0,0,918,5080,4
1,0,0,0,1,0,0,0,0,2,2,2,0,0,1,1,606,1185,0
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,701,1002,0
1,0,0,0,1,2,1,0,2,2,2,2,2,0,1,2,1452,6183,5
0,0,1,0,0,1,0,0,0,2,2,1,2,0,0,0,398,4384,4
0,0,1,1,0,1,0,2,0,0,0,2,2,0,0,2,387,1733,0
1,0,1,0,1,2,1,0,0,2,0,2,2,1,1,0,1270,5818,4
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,24,17,0
1,0,1,0,1,2,0,2,0,0,2,2,2,2,1,1,844,5519,5
1,0,0,0,1,2,0,2,2,2,2,0,2,2,1,1,929,5627,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,285,129,0
0,0,1,1,1,2,1,0,2,0,0,2,0,0,1,2,1068,4544,3
0,0,1,0,1,0,1,0,2,2,0,2,2,1,1,2,1227,5239,4
0,0,0,0,1,2,1,0,0,2,2,2,2,2,1,2,1406,6009,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,35,1622,2
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,45,2493,4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,902,395,0
1,0,0,0,0,1,0,2,2,2,2,2,2,2,0,1,605,4542,4
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,5,0,0
1,0,0,0,1,2,1,2,2,2,2,2,2,1,1,0,1532,6311,5
0,0,1,0,1,2,0,0,2,0,2,0,2,1,0,3,754,4160,3
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,17,2500,4
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,919,1250,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,806,884,0
0,0,1,0,1,0,1,0,0,2,0,1,2,0,1,2,1163,4432,2
1,0,1,0,0,1,0,1,1,2,0,2,2,0,0,1,496,4348,4
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,384,193,0
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,22,751,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,686,2630,1
1,0,1,0,1,2,0,2,0,2,0,0,2,2,1,3,712,5014,5
0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,3,492,3367,2
